acc_is,acc_ml,acc_pa,gyr_is,gyr_ml,gyr_pa
9.514632593938472,-1.2970075581417408,-2.038678053085133,-0.659841004461854,1.2354174300574323,-0.19853451759482071
9.512776250627198,-1.2932570638876317,-2.023066500138744,-0.8726396376071284,1.1217794834618908,-0.3347085910769119
9.506155065338811,-1.3125252050676952,-2.031610850835417,-1.0270631340091207,0.9973096873107878,-0.43264277232974135
9.508035849949438,-1.318923367605773,-2.0382269245839604,-1.0696637938072477,0.8561062969912031,-0.5879010546800707
9.573952311125897,-1.297845265296067,-2.02738310046961,-1.0245461071486108,0.8014661839795868,-0.7931739528194508
9.62325381385293,-1.290021542544105,-2.0522822744847504,-0.9859611444993344,0.6299654940538802,-0.9541373412331832
9.613466068931343,-1.302223464045954,-2.0626527585605756,-0.885976352103801,0.3471248123869899,-0.995798847330939
9.631250995495757,-1.2989323108520123,-2.063584476274696,-0.7999254393429481,0.128246400205798,-1.043301561295759
9.612821156217032,-1.3010903278331127,-2.0574916623996193,-0.7739739572536047,0.004046342331564905,-1.0950203491876995
9.586822490715768,-1.3102464141160801,-2.0765363313793697,-0.7020155256602978,-0.22766670645505546,-1.0144343190031737
9.578806558242418,-1.300928086498803,-2.0427094797475043,-0.4677537793174325,-0.3898220772426415,-1.021896032935051
9.572626462044935,-1.3075514014255376,-2.026573012959007,-0.310884687193636,-0.43385919108614945,-0.8588252648748461
9.573515159206966,-1.3055454643179873,-2.018611321143297,-0.23192390654081033,-0.6070721966449527,-0.6062778002980405
9.581804153971396,-1.3280290487391295,-2.0172901397858656,-0.1920925027420332,-0.8086131693971133,-0.47905835037312333
9.600659213391719,-1.3420931226988764,-2.0040836486214038,-0.29999172609106384,-0.9076383876967845,-0.33977050780787477
9.572816537614008,-1.295086630170642,-1.9940963080982124,-0.4439800413616991,-1.0369503963594398,-0.13839385515195113
9.575749202175267,-1.313572498368226,-1.9918240353830865,-0.5809081120986486,-1.1672220138518759,-0.007546764767200013
9.586956515933712,-1.3046072367604633,-1.9628479193837844,-0.6492298686146499,-1.2723007452301782,-0.048308848114038024
9.602329036711097,-1.3014853208458594,-2.0031165026683455,-0.6474703951412097,-1.4769384192453945,-0.05718312255861263
9.533422530545263,-1.2777179447822224,-2.0080203340014684,-0.5753677779196861,-1.7350929066617518,-0.10156492734357712
9.493341216825037,-1.2642297016940736,-1.9454816465875957,-0.48627347045925495,-1.7641581560776787,0.009226241512161927
9.491687908601216,-1.2682561567776898,-1.9162994246957488,-0.20100027399982998,-1.4499295171372757,-0.11921948245250226
9.556781274924118,-1.2740104014661469,-1.8685527976973226,0.05730335694242473,-1.4067837152520026,-0.07450068983866076
9.582757366131652,-1.314530295965812,-1.9312347918537365,0.04650803599365492,-1.4767796225254282,-0.11676247982344218
9.5376461291506,-1.399743586034013,-1.986318925970405,-0.3406355197706265,-1.550589570358131,-0.05235913306035
9.505199593379206,-1.3061202606440707,-1.9770528185953176,-0.8079614838303626,-1.6534815888027654,-0.027213241722048937
9.454252538819967,-1.269720076283911,-1.9655421243304585,-0.8253636869476235,-1.6313752617293957,0.09079456956965816
9.449425540541322,-1.2648809843748727,-1.9338595307551092,-0.6902126463314273,-1.5499038612168567,0.33096417249388893
9.45688862423835,-1.2962650474606232,-1.904451338867613,-0.5586809797027883,-1.4892005739656125,0.6148212210532837
9.424656170473499,-1.2832203437914491,-1.906019107749839,-0.46209807028461886,-1.6201646730091113,0.7220765252116265
9.470786959426485,-1.295691030569112,-1.8973215346210321,-0.4847416220522462,-1.765738522210723,0.7740897590325168
9.475529239652696,-1.3146518895487096,-1.9229187499354619,-0.5012937078327003,-1.9880847271217257,0.8899503307006643
9.468362995845322,-1.2673411373414767,-1.9082754247979452,-0.4003690158007971,-2.1008312103992854,0.9301048966563498
9.479740671155094,-1.241164656500569,-1.9007410061427314,-0.18884947974363261,-2.1444276786086327,0.8841260929479104
9.499213467651675,-1.231846346578364,-1.8921134321271458,0.1723978812269744,-2.118475868330882,0.8176246878636374
9.509846602952415,-1.2597602078654602,-1.8776374971620071,0.5932434064689857,-2.0272998477509154,0.8142185032808689
9.518032233245133,-1.2797371783044775,-1.8636447662746547,1.0126399602548461,-1.9228922471703063,0.741810800313811
9.55829112525457,-1.2856269072339832,-1.8583628145761901,1.3874363376087298,-1.801938450444328,0.7192492031254063
9.579227263946116,-1.2858218598505677,-1.8627080901583482,1.5894678084147664,-1.658263708358175,0.6896592555838866
9.544567098176334,-1.2943346502522968,-1.8436648487310328,1.7318784694805225,-1.5847418384169976,0.6524466388299148
9.527799308935629,-1.280795876563051,-1.8240314520378964,1.8500019099964105,-1.4758145622879506,0.6902346347101901
9.508444995784007,-1.2802527373309616,-1.8388820086433153,1.7653297571354751,-1.2958788873840115,0.7921858572041927
9.467783143093952,-1.2937647557784722,-1.8333964580131206,1.5641315280300103,-1.068453911972998,0.8882535488508579
9.455228353487824,-1.2823347043099893,-1.8224780159469898,1.2483902491086538,-0.8055485059093691,0.9447544255010756
9.464934919193118,-1.3061887208324414,-1.8226485289131122,0.8646060478307838,-0.5647833257510358,1.1319946533173966
9.45643870960247,-1.2817153330574707,-1.8139516159769404,0.623780886852897,-0.3319891273544096,1.2402159580927483
9.478440010461789,-1.26844517078358,-1.8219783345858727,0.5044430011736795,0.04260013830921809,1.314572299592414
9.500690698206045,-1.2818465363197165,-1.8359637600578267,0.33888706046384526,0.31283288473093285,1.3654798263867862
9.490313470709303,-1.289970079534743,-1.8552517919209996,0.18320644810107664,0.45945632499523836,1.4108743283122134
9.48168965523607,-1.308804880907891,-1.867738183079069,0.103104832871534,0.6551916764422053,1.412097239892601
9.489556032439902,-1.2431828972226613,-1.8589578014956223,0.1491763705229428,0.8985961196392347,1.2520884410677853
9.503243418078167,-1.237666829917438,-1.878801166585267,0.3411702833581834,1.0303594433831231,1.0277688230903042
9.502837276637301,-1.2374916622736438,-1.8906028698220994,0.5531953268864366,1.1592687844420597,0.8605299010571872
9.490720347968463,-1.276082345924419,-1.9152404075391074,0.6985007457089618,1.3460401247511118,0.65242697009004
9.510675834446744,-1.2770965683396793,-1.9067913415648385,0.7286808162418295,1.4786523068181865,0.3867589808397847
9.488931406290213,-1.2711784969268458,-1.9298301152265733,0.727131613460521,1.4589535282577708,0.1610438522871542
9.494987009797843,-1.2902035669581122,-1.9314776370841895,0.6647427512508394,1.573133312861932,0.06288223335279473
9.518133311290478,-1.2926871596633271,-1.9367779377838052,0.5916244640864493,1.6370818875576787,-0.1150658009114156
9.565589904395123,-1.2901583889819213,-1.9368901946441917,0.45700518787704475,1.5749659833029126,-0.14454238663103358
9.606590854543207,-1.2635049242592138,-1.9503318814240385,0.3421382831762227,1.424798169090686,-0.2651162287494764
9.600430764684772,-1.2707471365345304,-1.939187156593214,0.5603575657726931,1.2195973736275159,-0.257003841222242
9.604398358430076,-1.2773426566284118,-1.9758480196911332,0.8329155064981209,1.0899266811471677,-0.17463429579196008
9.601941859448832,-1.2546986794305515,-1.9738334874546095,1.0261838196688522,1.071538861021904,0.026537449627143044
9.60893744128531,-1.253339259309907,-1.9608269345439915,1.1141508221653953,0.9054165581753109,0.1804882644604637
9.57688225833707,-1.2799140320787137,-1.9826833486573552,1.2533394256815118,0.7235429947907515,0.30770404507716687
9.54462556785591,-1.263722426129114,-1.9685274995180657,1.4058637761587378,0.6647356156957684,0.37709102918051585
9.575684289141638,-1.2263400548030665,-1.9568391760863986,1.6127373297598164,0.6596020710350851,0.45570310178859896
9.583930820930117,-1.2696427178335867,-1.960225792190314,1.7788224203367171,0.628511077792266,0.5660348382431434
9.596272623042948,-1.2888724738895092,-1.949156920155071,1.724482530936542,0.4984042676293818,0.5480465717550675
9.599041332886232,-1.284718050647167,-1.9624355991995577,1.594607792646683,0.41313829293572196,0.4625536873842796
9.59480846930564,-1.2569618231190123,-1.977462958876402,1.6635736146514537,0.29042601464918094,0.324479469310218
9.582188167699362,-1.286477001641722,-2.018461012654313,1.6725110450177907,0.19705633253780983,0.18143159289100122
9.56803819455843,-1.293123964536566,-2.0166916737354397,1.4998781240229715,0.05972902494067969,0.013629621228483534
9.566112611875282,-1.2787115085175855,-2.0102087035774088,1.2974077882997328,0.026848020776139646,-0.1701482688457331
9.553119328101852,-1.24503217419745,-2.0038001542596984,1.1465407534479544,0.16134921493414645,-0.3579723461003611
9.531101484418183,-1.285919962199716,-1.9620618427902201,1.122674261741713,0.22459369454561884,-0.5950706736375717
9.550523974013926,-1.3138756466267856,-1.979019149762086,1.1035557497636292,0.18126778292741155,-0.7655840576427154
9.580266860614795,-1.303889686601935,-1.9917644863053887,0.900065157521861,0.1791320553980555,-0.882412280888818
9.592208658052998,-1.3009034337539929,-1.9934670688916052,0.6200961969752161,0.12268816747851548,-0.9711259001544146
9.568145867497563,-1.3164142372045649,-2.0213712520395752,0.33112244079062547,0.028888334462434707,-1.131071314373257
9.55323404197597,-1.3180777494940605,-2.029248069360678,0.042437607224189856,0.033184973954067415,-1.1712378681439617
9.523768638592413,-1.2871746986495163,-2.0219911370853305,-0.15016701172463792,0.10613611544836843,-1.1672600383819494
9.528519134683439,-1.2755464602602555,-1.985841314225802,-0.18635787791086153,0.17283506371562027,-1.1263345751506686
9.535367610262844,-1.3042717172042864,-1.94080656583883,-0.238926465160963,0.20148977875572324,-1.0208892920744825
9.564376035684063,-1.3512621598513435,-1.939893291490857,-0.4276919011117136,0.15949729280322253,-0.9093481607220792
9.572394717962352,-1.3310806935426136,-1.9501906779116132,-0.593872441561255,0.045954411783376684,-0.8411243846792864
9.5824187007299,-1.3153056213400796,-1.9542866822095073,-0.6498964329153073,-0.09149125067866268,-0.7524115173510809
9.587414021333625,-1.3022930862605957,-1.9853502707520332,-0.6872445860994394,-0.2209560965746558,-0.6632098650732758
9.571284459732402,-1.284712729280173,-1.9832499723118988,-0.6625275127649636,-0.2760440041738629,-0.6817111172147876
9.573123958590923,-1.267622651567846,-1.9885374510494966,-0.5697747770095033,-0.32872755709319534,-0.7123500595533273
9.567302434941297,-1.270452788282763,-2.002690828695446,-0.2924293085481221,-0.42778414666841963,-0.801393659120211
9.53045406853434,-1.2836641160181075,-1.9645668448396683,0.07865684884078315,-0.7119087441102491,-0.7978704871807653
9.518627038486779,-1.2703502074278665,-1.9299625967387388,0.5909607002314143,-0.6585672427583588,-0.8235650449124966
9.522706544792067,-1.2567575177657937,-1.9168346168311716,0.9954213453953513,-0.4212148834938926,-0.8163424717132632
9.577702589026558,-1.2981111955027145,-1.889091961971856,1.2103648513508252,-0.3761626484655885,-0.9170355011677338
9.5819815520747,-1.3371900365498572,-1.906620249909324,1.1480650189511772,-0.36909008999175413,-0.9991102970654325
9.541607910019072,-1.3443341929438815,-1.9153422760765204,0.6681144894841929,-0.27617605261257555,-1.0465640213623495
9.504563369942584,-1.322932847091313,-1.912909558499155,0.28420195614528304,-0.06943768106513178,-0.9991892005943954
9.538099498267831,-1.3128673816305778,-1.8541951108663801,0.05857772150718415,0.24450302010825598,-0.9328448273047228
9.495189317032548,-1.305237264061593,-1.8972464679656194,-0.1538819929221278,0.36172730877564674,-0.862547336712247
9.516093089541963,-1.3580318157259188,-1.8568518269478775,-0.38975688858255203,0.6277986172676722,-0.8082828658653746
9.500858982384576,-1.2915628991902453,-1.887987290608844,-0.8504828258193674,0.9246925376418837,-0.8851644886124056
9.500182115046313,-1.3102713428524215,-1.8941744964193274,-1.4366051647881277,1.0667601296979867,-1.0816716991865045
9.496024309373734,-1.3166924056843126,-1.8955364345374368,-1.637616323721576,1.1394396656520702,-1.2196207996924338
9.501092740215936,-1.2589750311985428,-1.9059746153699193,-1.7381435063691009,1.2187525492495148,-1.3529801540887891
9.520202970025759,-1.2630173161167706,-1.8799009610885247,-1.4915003449738151,1.3635175581525725,-1.4745056452686172
9.534742752440636,-1.2730837980741538,-1.8888076909360958,-1.1803973861451857,1.4701348355716857,-1.7091136117317485
9.5640850194414,-1.2870481112172878,-1.8959666860575048,-0.7713481295769485,1.473381527720844,-1.7519893037172485
9.556452294084833,-1.310847448612023,-1.908442220335656,-0.4133795138172137,1.4920969588451363,-1.9123487608425147
9.553750283767494,-1.3033445545634037,-1.935325221238527,-0.07532559870878537,1.3175669637037903,-1.836026325670745
9.541880188061999,-1.324850702847512,-1.921189379250206,0.11303904032503982,1.1305517153288156,-1.7061670972130916
9.557072098915606,-1.310046915265117,-1.9144157644377358,0.24988727668609192,1.0455447536296645,-1.448579910394797
9.547035563026924,-1.298140494722944,-1.9207775318922566,0.40327120454454823,1.0736490260539326,-1.2584899826161517
9.568093878370112,-1.3198279105526554,-1.9041879055589388,0.5761085085734551,0.9965728317201152,-1.0699422653562216
9.568730093417432,-1.3162195088484105,-1.9064503575982301,0.6868988058777825,0.8752431214530692,-0.7163089578364809
9.555926376316513,-1.301155683766888,-1.943861411217775,0.7612137928779842,0.7440778578066582,-0.2749923470271903
9.549548022685965,-1.3218992908482736,-1.939243907097328,0.6374907137909371,0.7477029601270845,0.16869119535925883
9.546773000710715,-1.329121580999418,-1.91106125245134,0.5539856787635603,0.7527878432007442,0.5763540684168534
9.544056172694328,-1.315476870010753,-1.9026215667917332,0.4311021114681255,0.7940468381923766,0.9285287607103159
9.546715126423228,-1.3329583366427986,-1.9007764432071275,0.18558080595031942,0.9265570080158038,1.0338221414876487
9.5609964628776,-1.3490515311199103,-1.9169303979987042,-0.22707876234290783,1.0696459969508207,1.0651515230234996
9.562290859212107,-1.3294389651863712,-1.9472804588540982,-0.6585501493418787,1.0445642071273635,0.9661652720674004
9.563198196012394,-1.3006834202948907,-1.9668152649356552,-0.8945641326261076,0.9061793272026651,0.7601457813298683
9.57140909133434,-1.266414097386844,-1.9626435155825066,-0.902015197934407,0.7983950933222084,0.6301470322621904
9.581558399016696,-1.2462615095653382,-1.9588939518133748,-0.6696423322276441,0.654759500837065,0.5635996249687999
9.560314919089539,-1.231596340891869,-1.9532548355314567,-0.2646342520931988,0.50492242836332,0.5225374422534563
9.519213787068406,-1.2253537932546272,-1.9445514663041212,0.12666794153515942,0.39117044637571335,0.47743093339167053
9.527335529580958,-1.2235188393600964,-1.9428701524615026,0.38866532658651365,0.3367960766541342,0.41344836026152526
9.540738963061415,-1.2233968868036234,-1.9322568439555112,0.5821858219385486,0.3207659133790142,0.4262953636600916
9.56120542099215,-1.2235759106241089,-1.933202816950779,0.6077419079137518,0.1996769453897176,0.4582015594449476
9.603050822385917,-1.2747842817529096,-1.9550921204490928,0.47360467819731816,0.10889390741117952,0.5110972017795733
9.624002721764471,-1.2758870879611797,-1.970846258653529,0.22060799419144095,-0.07515992052817179,0.5757662472733811
9.641711272081837,-1.256780799151065,-1.9879367315249792,-0.10947226538070666,-0.1948323967006129,0.5050621108224818
9.629043163385228,-1.2348333534243285,-1.9689066044637855,-0.4393835503215899,-0.25349519162358997,0.4220772027025655
9.616085770124675,-1.2368913274547353,-1.937559368376151,-0.5943659654998932,-0.2749707565355527,0.35006520603433305
9.649660847119346,-1.2127404223419127,-1.9669261221755,-0.7165440399059427,-0.32993935648975653,0.2875277956047122
9.655537662564914,-1.2088749309953246,-1.91702920349966,-0.7876457335700983,-0.4035781961788084,0.2775739319181478
9.646150716666064,-1.2490123032785345,-1.9056208801736125,-0.7354008374223996,-0.5320345645696742,0.2795195561272448
9.626476440833928,-1.1984281330500413,-1.9211852069977577,-0.6194543133210403,-0.694165973351599,0.2923945083221782
9.585028269349843,-1.1671905969198453,-1.9080510882689343,-0.5821742702882727,-0.8818830268699942,0.33575248527727536
9.565862143361615,-1.1938774485973862,-1.884783630235828,-0.45173138070511953,-0.9663311957823529,0.22740674670920505
9.543664524396725,-1.195868222060393,-1.8567254763630066,-0.30252043810333035,-1.0391797470312734,0.2211944908793206
9.543702862777671,-1.184618074394615,-1.8757792151383188,-0.09443319586833769,-1.1054176276448875,0.2635304716843707
9.5166789869869,-1.1637120951209006,-1.8561008813062838,0.04766878954186446,-1.1143940240990584,0.2037439441667428
9.491809419456404,-1.21442017747591,-1.861905757046814,0.10540766429819434,-1.1156956907942535,0.12629027854490465
9.472718068903164,-1.209771075699953,-1.876528829000082,0.044732154568027746,-1.1010735916989138,0.0014549291736336981
9.51679925192864,-1.228711980429153,-1.8294243663224135,0.02927546692266471,-0.9605978345991958,-0.032245484531504304
9.54426711474057,-1.246078935899665,-1.8254199364208905,-0.11797327048387268,-0.8332541412441626,-0.29653412189186723
9.54312884030854,-1.2611727673989312,-1.8400869066573038,-0.24019701983874797,-0.7910751269790784,-0.4029386778119738
9.541947236310506,-1.2402166727341208,-1.804357780993745,-0.2550157083346649,-0.570693141197856,-0.6471956063737904
9.560514246031234,-1.2413274553793658,-1.8098543348303635,-0.08359075355269238,-0.3056909342714584,-0.7401824101245531
9.546863304760368,-1.274903981382579,-1.7810134423711574,-0.08026405533110148,-0.08436922841347987,-0.8765155584341919
9.526757123259415,-1.2678341268225297,-1.81535465257491,-0.05809169944499944,0.08839371648281673,-0.9640860397653098
9.486457674456537,-1.2423872514998564,-1.8055057195199828,0.03456824202326649,0.210110743548075,-1.0336475749049525
9.547229361844606,-1.249870187310431,-1.788560551235177,0.1920833641034019,0.43406157336621426,-0.9533373628328621
9.562842730645931,-1.2754319530395137,-1.788500947765255,0.363686060809795,0.5535748054519931,-0.9623806023746365
9.537097292339363,-1.2693070169229617,-1.8107217722644897,0.38731584887231796,0.7373163695405258,-0.9020328104302584
9.509430851369308,-1.2931512397461848,-1.814560090474821,0.40971602974830046,0.901962436810193,-0.9190660559278492
9.531955701551357,-1.2782435525504638,-1.8117193734321753,0.48253626816136896,1.1079153256903294,-0.8085771285005247
9.558947256690338,-1.2660374154227745,-1.8165502187776918,0.330099216411858,1.2734679124867534,-0.6774666826745654
9.603654265308645,-1.2827398431178796,-1.8360403840162263,0.19438406143605966,1.3778095570033602,-0.6507482455317284
9.613191292577763,-1.270707434337301,-1.8473400332067267,0.10947460460700063,1.5181503981368558,-0.6441077585463001
9.610614384002844,-1.2824138755830885,-1.8507744215047532,0.008999168200760984,1.6407408057212385,-0.6890437216293432
9.60169338630369,-1.2930960699248009,-1.8599501840939436,-0.2360885689070805,1.5857353350609829,-0.7455581051283533
9.57454110366957,-1.244666024070482,-1.8938448972453643,-0.38083633843307474,1.3950242964550412,-0.7730205819448824
9.542134119927379,-1.2176327783178407,-1.8848717798822519,-0.10086339023642767,1.480096366387086,-0.7510219715141369
9.565484799318504,-1.2153443895197689,-1.8764299558263775,0.4989931662547193,1.7208986351788875,-0.803540218823199
9.616465380225714,-1.2537615193674696,-1.8801485014193995,1.1011976301923723,1.7046370950688474,-0.8815989421621505
9.57658192796217,-1.2694435184170312,-1.9007806366115356,1.4065213013815614,1.4503519871993877,-0.9040330456879362
9.53766708087372,-1.262187120765927,-1.9238890589058184,1.4526223602333703,1.305315583354329,-0.8654187292068337
9.541981208392215,-1.2536887188514214,-1.920091598099039,1.4076942895719817,1.231659306829488,-0.8738955227992977
9.525132523094467,-1.2523469141652617,-1.9071879022285423,1.3334780606327816,1.127947012419898,-0.8554560728874074
9.510264218712365,-1.2478397066792444,-1.9265711378801487,1.255846146349008,1.0801175731073465,-0.8331898276191797
9.547104581318976,-1.2653054324743112,-1.9118274422731707,1.130505214784801,1.0725475574945986,-0.8920522194813773
9.592951834062017,-1.3040276117397305,-1.9387775215704768,0.9278674099710046,0.9648125988009459,-1.0533486365490363
9.624269868687797,-1.2972303646178327,-1.9662289213981072,0.5806237781834562,0.7393857703026405,-1.20278202316482
9.577660960041836,-1.2950927005076744,-1.9719023068430819,0.3121176643326109,0.5631058590819398,-1.328343633328462
9.55046504194271,-1.2685562296837731,-1.9659827371673595,0.22978887899719555,0.4746624255622459,-1.3178147530061015
9.549999090133475,-1.2578087494779533,-1.9794866774370983,0.33006832614000076,0.33502128218392835,-1.4584656371392857
9.551459508178059,-1.2687441310545235,-1.9588497892078238,0.4273021327339059,0.0781858216117732,-1.473514227074126
9.515627431445793,-1.272708041619937,-1.9236203396561444,0.6268812397741002,-0.20030668231888685,-1.2821787237937177
9.51657286636444,-1.290190566991168,-1.9272334480249855,0.8161036104492109,-0.24926024203559718,-1.054008986316667
9.549328430028048,-1.306746525686913,-1.9063894002609243,0.8280440903521654,-0.4314933805235396,-0.6762002627706218
9.543195682239162,-1.3015085945101315,-1.8854471108651119,0.8108084349138468,-0.5700670541363908,-0.49327359952833233
9.516336969932143,-1.3300253914696083,-1.8603205980770643,0.6575194456122451,-0.6412461641938216,-0.19134147567515614
9.599269762243749,-1.348887650185818,-1.9032690787124324,0.4189724859438879,-0.6358148055826333,0.1464481484517179
9.618895405339867,-1.3305934746170276,-1.8907064074116806,0.021641072107990062,-0.6278365511690176,0.35411860210332485
9.562041632807235,-1.3244149934071294,-1.9168086039280363,-0.14626369413074214,-0.6397602513061085,0.48222654061005626
9.573878093691352,-1.3589660008214306,-1.9414947851714286,-0.5283487592598877,-0.7698300920923521,0.5044670668127385
9.581920189112884,-1.3283322676002955,-1.9105697956017933,-0.8514709533117497,-0.8038238219562128,0.5921037495787618
9.588201797735914,-1.3024662145529415,-1.8935488320530525,-1.038767646833022,-0.7063599713966598,0.7056482163975349
9.574422088987456,-1.2857348340280284,-1.9014644091098625,-1.1222621833549757,-0.5377851851498312,0.7025383186517006
9.585057015096446,-1.2539002020352719,-1.8857953578481625,-1.2488718672339139,-0.5622751175145094,0.6941465187854964
9.55601376385769,-1.2531755490263354,-1.84855764301338,-1.2855797039102272,-0.6552743402465332,0.7179210252627963
9.558249835270967,-1.268294465951117,-1.8345375429989934,-1.2367971844463581,-0.641638322889956,0.9384826648106801
9.574592317460972,-1.2845381322986653,-1.827739310877702,-1.197078015679957,-0.745082157980404,1.029574557567529
9.590091059879212,-1.2776412362450524,-1.7935170501275726,-1.0430970974746772,-0.7826250136741073,1.169911198603339
9.573357271001827,-1.2620889799732127,-1.7751718009540398,-0.9689890262731633,-0.8050861846332751,1.2940537422178549
9.553565970050313,-1.2332303104177424,-1.8179285160912646,-1.045819833254626,-0.6486904828966338,1.3831489109499253
9.570908849416856,-1.254359309738341,-1.8338573582352846,-0.8422347342744475,-0.6061939241705447,1.4647534285247585
9.575030912987256,-1.225441205786145,-1.84305979559908,-0.6364551394258675,-0.5737022910331449,1.4370730756397112
9.574876559380627,-1.2087325683958556,-1.816600900479755,-0.6132555409773418,-0.43953047982480253,1.3905561538505684
9.589657802421652,-1.2209467037368762,-1.8102156885473886,-0.4164329103403735,-0.23784515532003642,1.3834397180504046
9.59544859715389,-1.2362733293351311,-1.8164300577645758,-0.24838774436110647,-0.06106182610221042,1.3772671396962974
9.57831457286867,-1.2313907759135587,-1.8164768761739571,-0.34070422618445045,0.12560458916025286,1.363531038721864
9.57773894404313,-1.206508198096014,-1.8076688055281527,-0.5536534328069893,0.3753886452688825,1.2951032116204209
9.570756601853079,-1.2113264354097142,-1.8090478714869818,-0.5901701878226133,0.5342437644496741,1.2199056858546704
9.555928074159139,-1.2025515157103257,-1.8246751875307654,-0.6583076696712784,0.5733363190905271,1.1120816269469964
9.547853366511932,-1.1834278100283693,-1.8480614692226927,-0.7154087631152614,0.6356467895172216,0.9749643440314405
9.548140661230573,-1.1935768525011838,-1.8592819568433956,-0.6733733185480377,0.6245495389931367,0.8473255056145588
9.53116757683161,-1.1780273038818951,-1.8478389058924523,-0.577535083552679,0.6077253506100124,0.5876345159028697
9.512993288580295,-1.1458853254690848,-1.8366989919756083,-0.4342009344845458,0.6295995977441387,0.438772965903574
9.519721230304192,-1.1436609055174265,-1.8284219513754714,-0.28392784435235274,0.6261900773932377,0.22995998627121214
9.53504815199221,-1.1570752079856808,-1.8338668278712318,-0.0675332148432262,0.6216511407226626,0.05246361995338323
9.515456767121215,-1.180751198703477,-1.8555854660679199,0.30048992048822326,0.6097381289947452,-0.029260182650942667
9.55384250920072,-1.206252565099725,-1.8643309511379431,0.6683607139876282,0.5470407315815965,-0.15870849115300814
9.539068406798773,-1.213858594351981,-1.867365503163012,0.9636514952271255,0.425307991289724,-0.34685813428439954
9.556832885504,-1.2259564720724454,-1.8375565979009414,1.1449487159770775,0.31911115779911275,-0.5047992150378036
9.527690309942834,-1.209000986041441,-1.8279742885869916,1.2273130612417171,0.19873334552973315,-0.6044106686964168
9.526785163350956,-1.2499872150046833,-1.8154578876816465,1.1970278463594808,0.11153844209695506,-0.7696567014792419
9.533028138544177,-1.2520495276566852,-1.8217450417125352,1.256008803138166,-0.010952576935567492,-0.7931719216078513
9.560727700916944,-1.2423650003548805,-1.819202935276195,1.4771573578173796,-0.0683599848959038,-0.6818491046582262
9.571636480546225,-1.2513263345266676,-1.8278055023811361,1.7948717417101698,0.01789319545957457,-0.5988033910330739
9.56691947063093,-1.2454123670002706,-1.843040288984376,2.008845572223656,0.04538741270415665,-0.4693469279120753
9.593527309667053,-1.28476430749387,-1.843547931235336,2.1459158308471555,0.22638309408493637,-0.34208203791002606
9.648401594718356,-1.3032000407177087,-1.823403136213437,2.186277578014185,0.36525752855531457,-0.2828905383432121
